,id,stmt_date,HQ_city,legal_struct,ateco_sector,def_date,fs_year,asst_intang_fixed,asst_tang_fixed,asst_fixed_fin,asst_current,AR,cash_and_equiv,asst_tot,eqty_tot,eqty_corp_family_tot,liab_lt,liab_lt_emp,debt_bank_st,debt_bank_lt,debt_fin_st,debt_fin_lt,AP_st,AP_lt,debt_st,debt_lt,rev_operating,COGS,prof_operations,goodwill,inc_financing,exp_financing,prof_financing,inc_extraord,taxes,profit,days_rec,ebitda,roa,roe,wc_net,margin_fin,cf_operations
1492423,2119860167,12/31/12,16,SRL,68,12/31/99,2012,3892,4859015,1173870,1235188,1220430,14758,7286640,3665797,,0,192560,379501,1269412,0,0,165153,0,1508331,1917878,1391752,1393861,-2109,672629,-15510,27692,0,1503419,1485800,1443053,151.75,188087,-0.03,39.37,-273143,-2370980,1633249
4142282,9613270157,12/31/12,15,SRL,62,12/31/99,2012,1202,16836,1521,2124119,1844266,279853,2165159,240442,,0,100065,509334,0,0,0,1088746,0,1822410,0,4037807,3814779,223028,678083,-68671,64937,0,0,154357,78649,,231509,10.3,32.71,301709,220883,87130
4142476,9615590156,12/31/12,15,SRU,46,12/31/99,2012,0,22304,27577,4730612,3610113,252344,4802724,1374115,,253462,208666,0,0,0,0,436074,0,2825134,0,5052567,4749141,303426,1248363,68,0,0,0,303494,179328,,332398,6.32,13.05,1905478,1324234,208300
4141454,9606811009,12/31/12,58,SRU,68,12/31/99,2012,0,3380000,0,131392,119996,754,3511800,3042766,,0,3597,116,0,0,0,10252,0,465437,0,463003,371695,91308,219425,-1049,1050,0,0,90259,3133,,187308,2.6,0.1,-334045,-337234,99133
4140375,9600171004,12/31/12,59,SRL,41,12/31/99,2012,0,0,0,2724401,3723,1461,2724584,66701,,0,0,,,,,,,530324,2127559,9228,3241,5987,6187,-7531,7531,0,0,-1544,-1544,,6187,0.22,-2.31,2194077,66701,-1344
4141610,9607700151,12/31/12,15,SRL,41,12/31/99,2012,0,3910742,0,439718,296894,142824,4355290,1198634,,0,0,185714,1392795,0,0,19306,0,1527194,1392795,683333,382904,300429,417154,-40444,40974,0,137115,397100,306325,,417154,6.9,25.56,-1087476,-2712108,423050
4140775,9602940158,12/31/12,98,SRL,68,12/31/99,2012,0,0,94859,2275717,1426055,143419,2370917,923616,,0,0,,,,,,,258843,1187599,325279,271642,53637,53637,1229,0,0,-1,54865,32921,,53637,2.26,3.56,2016874,828757,32921
4144526,9638510157,12/31/12,18,SRL,41,12/31/99,2012,0,2148467,0,1416097,57843,1589,3566466,808259,,0,0,0,909401,0,0,831594,0,1835802,909401,333002,238845,94157,174722,-24785,24789,0,1,69373,34862,,167585,2.64,4.31,-419705,-1340208,108290
4142677,9619760151,12/31/12,15,SRL,47,12/31/99,2012,138097,198715,1196673,2308858,1993792,14585,3923235,-289380,,0,184333,152352,356407,0,0,457720,0,1209346,2772532,1709329,2460278,-750949,-144726,-47459,47568,0,-34424,-832832,-832832,,-640680,-19.14,,1099512,,-722563
1491944,2119370175,12/31/12,17,SRU,25,12/31/99,2012,16483,501707,50,1552830,778572,2230,2071506,88232,,0,222159,0,0,50806,0,421006,0,1702141,0,2167090,2160321,6769,848211,-59809,59802,0,67074,14034,14034,440.98,235730,0.33,15.91,-149311,-430008,242995
1492068,2119530836,12/31/12,88,SRL,49,12/31/99,2012,1812004,311085,62025,3370590,2698567,516838,6141886,1127870,,0,39852,709292,0,0,0,2056363,1300000,2932748,2041416,7616840,7207382,409458,855402,-207920,207920,0,-6577,194961,104269,-44.4,637015,6.67,9.24,437842,-1057244,331826
1492461,2119870414,12/31/12,41,SRL,27,12/31/99,2012,4643,25669,9,2149875,1090076,192400,2189861,278954,,0,150872,307826,0,0,0,1329091,0,1757516,0,3386344,3081535,304809,617009,-19568,19727,0,-31,285210,258817,,324414,13.92,92.78,392359,248633,278422
1492454,2119870208,12/31/12,20,SRL,36,12/31/99,2012,25264,26472657,2386,20423572,20053650,106811,47031518,2243701,,471558,1071688,11836,32590825,0,0,5202700,0,8015217,32733240,23049856,23038505,11351,5765279,-212003,248900,0,535599,334947,174741,225.57,2086808,0.02,7.79,12408355,-24256606,2250198
4142524,9616910015,12/31/12,1,SRL,43,12/31/99,2012,12325,16015,38600,3554813,701044,2054011,3626428,2610487,,34589,21651,0,0,1043,0,534314,0,894049,0,5676458,5532425,144033,535376,1649,11372,0,41237,186919,129546,,151862,3.97,4.96,2660764,2543547,137375
4141998,9610621006,12/31/12,58,SRL,41,12/31/99,2012,1440,0,0,4550669,8203,5939,4555087,-73420,,0,0,1160851,2448429,0,0,300725,0,2180078,2448429,0,311189,-311189,-310709,-176586,176600,0,644,-487131,-487131,,-310709,-6.83,,2370591,,-486651
4141162,9605121004,12/31/12,58,SRL,41,12/31/99,2012,0,931765,0,1442204,306150,84665,2373969,1424145,,0,0,0,900530,0,0,33328,0,49125,900530,150387,182971,-32584,52050,-47939,47952,0,2571,-77952,-77952,,52050,-1.37,-5.47,1393079,492380,6682
1492654,2120010414,12/31/12,41,SRL,68,12/31/99,2012,12439,11723023,9692,9770,6012,3758,11976414,5011548,,0,0,1227501,5083494,0,0,26968,0,1716755,5083494,4755,122425,-117670,-117670,-208581,209252,0,2,-326249,-326249,,-117670,-0.98,-6.51,-1706985,-6733606,-326249
4144394,9637480154,12/31/12,15,SRL,86,12/31/99,2012,12905,171150,50,1298741,571756,519189,1501074,525326,,0,198841,0,0,0,0,604134,0,745614,0,3450710,3052678,398032,1107285,3816,942,0,0,401848,251698,,506860,26.52,47.91,553127,341221,360526
4144384,9637231003,12/31/12,58,SRL,41,12/31/99,2012,0,5326224,811000,17084671,7213414,11994,23225394,229970,,0,7096,342348,12369422,0,0,383567,0,10376532,12369422,3205336,2343240,862096,1069063,-763789,763822,0,-151,98156,-44975,,1016835,3.71,-19.56,6708139,-5907254,109764
4145636,9645591000,12/31/12,58,SRU,41,12/31/99,2012,0,0,0,20743853,72894,4240,20743853,-167236,,0,0,0,0,0,0,153173,0,20911089,0,0,8226,-8226,-8226,-56324,56324,0,1,-64549,-64549,,-8226,-0.04,,-167236,,-64549
4145080,9642661004,12/31/12,58,SRL,68,12/31/99,2012,1995369,14545891,156401,6921089,904691,1938,26728172,16710735,,6500,0,2555967,0,0,0,0,0,9106349,808222,5147813,5969038,-821225,618238,-198955,269903,0,-7855,-1028035,-1057657,,618238,-3.07,-6.33,-2185260,13074,381806
4143363,9628450018,12/31/12,1,SRL,41,12/31/99,2012,737,0,1121,1508589,143311,2677,1521138,254007,,0,0,226962,467261,0,0,103595,0,473432,787676,88091,49544,38547,38731,-40506,40536,0,4,-1955,-3322,,38731,2.53,-1.31,1035157,252149,-3138
4143096,9626200159,12/31/12,15,SRL,68,12/31/99,2012,0,1074738,0,496371,193989,155,1571109,812756,,0,0,5150,0,0,0,60570,0,79168,679185,37000,43286,-6286,-6286,-871,871,0,0,-7157,-9431,,-6286,-0.4,-1.16,417203,-261982,-9431
1492505,2119910236,12/31/12,23,SRL,41,12/31/99,2012,6304,49783,0,17222481,483188,15222,17282727,10636618,,0,37273,,,,,,,5228655,1305181,4137711,2859441,1278270,1342911,-139906,139949,0,-1,1138363,760153,,1301774,7.4,7.15,11993826,10580531,783657
1491857,2119291207,12/31/12,37,SRL,41,12/31/99,2012,0,5462,2977777,2122073,1055900,14647,5114494,-110656,,0,0,3808599,1277004,0,0,6943,0,3946211,1278939,1022386,1059813,-37427,-35488,-230162,187514,0,0,-267589,-267589,,-35488,-0.73,,-1824138,,-265650
4145093,9642680012,12/31/12,1,SRU,68,12/31/99,2012,0,1530947,0,1965347,22602,6208,3496294,16085,,0,0,0,1128101,0,0,1269,0,2335916,1144201,100096,53093,47003,48397,-32703,32710,0,0,14300,-3871,,48337,1.34,-24.07,-370569,-1514862,-2537
4140874,9603561003,12/31/12,58,SRL,43,12/31/99,2012,25620,206182,200948,1962024,1539504,422520,2397239,41398,,25285,55148,0,0,0,20145,1534609,0,2150349,125059,1696976,1662369,34607,645346,-12361,14455,0,-509,21737,7867,,73643,1.44,19,-188325,-391352,46903
4141620,9607810158,12/31/12,28,SRL,15,12/31/99,2012,67462,404898,0,3223689,2413473,20766,3711148,125909,,7008,79486,997460,0,46571,0,2364679,0,3498745,0,14023082,13620190,402892,751207,-108710,112880,0,-233248,60934,18321,,455324,10.86,14.55,-275056,-346451,70753
4141816,9609301008,12/31/12,58,SRL,41,12/31/99,2012,0,0,0,3188118,167189,558286,3194854,363905,,0,0,,,,,,,1398337,1432612,1702237,1105429,596808,598714,-80484,81415,0,2276,518600,351906,,598714,18.68,96.7,1789781,363905,353812
4140608,9601910152,12/31/12,15,SRL,16,12/31/99,2012,501100,2925591,112038,4334266,3317135,815135,7951967,2354002,,27311,1074458,1097995,1571576,0,0,1060202,0,2804350,1571576,8499050,7976644,522406,4589022,-13790,88738,0,112247,620863,387929,,1225242,6.57,16.48,1529916,-1184727,1090765
4140430,9600571005,12/31/12,58,SAU,82,12/31/99,2012,2004527,106641,0,71194365,4634668,3519,73305533,97021,,0,62397,312,0,0,0,7870912,0,73099586,0,1884219,1641660,242559,616479,-180108,180441,0,-52118,10333,-11955,,268798,0.33,-12.32,-1905221,-2014147,14284
1492763,2120080268,12/31/12,26,SRU,25,12/31/99,2012,101477,3484515,0,11273346,3682581,193123,17366532,147022,,531271,537633,0,0,0,0,2571765,0,16114402,0,17777265,19924576,-2147311,4779654,-133950,128491,0,-515959,-2797220,-2891985,442.42,-1125972,-12.36,,-4841056,-3438970,-1870646
1491949,2119380414,12/31/12,41,SPA,23,12/31/99,2012,45260,611797,200526,25569675,19551963,862980,27115509,5480800,,6727,337549,8102598,1721443,125453,0,9421677,0,19307812,1721443,26290139,25043185,1246954,5001873,-548251,585841,0,192332,891035,499500,118.85,1595251,4.6,9.11,6261863,4623217,847797
1491776,2119230189,12/31/12,18,SRL,13,12/31/99,2012,114387,208240,13838,1284872,839517,8036,1621991,67183,,0,94346,391609,0,0,0,937222,0,1422227,0,2012888,1963770,49118,638136,-24305,35506,0,1,24814,2142,,136068,3.03,3.19,-137355,-269282,89092
4143913,9633100012,12/31/12,1,SRL,43,12/31/99,2012,9167,95544,64108,1447462,1198812,130638,1629557,748573,,99844,6037,2871,0,40441,0,476652,0,763458,0,3744639,2946028,798611,994075,-2026,3263,0,7669,804254,528790,,841527,49.01,70.64,684004,579754,571706
4142688,9619780019,12/31/12,1,SRL,28,12/31/99,2012,600,13761,0,1986048,1884924,101124,2004477,175296,,0,65419,0,0,0,0,818580,0,1712829,0,2157551,2130203,27348,311702,-1629,1938,0,1,25720,6261,140.32,42752,1.36,3.57,273219,160935,21665
4144684,9639211003,12/31/12,58,SRU,41,12/31/99,2012,0,1673300,0,178506,97930,80576,1851806,42230,,0,0,0,0,0,0,0,0,9570,1795646,76065,61362,14703,43093,-205,207,0,-11,14487,5361,,43093,0.79,12.69,168936,-1631070,33751
4141317,9606170018,12/31/12,1,SPA,71,12/31/99,2012,0,4301027,0,2177674,2154709,22965,6478701,3436511,,0,0,0,0,0,0,1400000,0,3042190,0,443134,512972,-69838,-48479,4,0,0,23888,-45946,-45946,,-48479,-1.08,-1.34,-864516,-864516,-24587
1492191,2119640031,12/31/12,3,SRL,41,12/31/99,2012,8000,668082,5,8352529,213137,78942,9028616,2567596,,0,143150,291621,4093505,0,0,313009,0,875165,5442705,1312269,1392486,-80217,293701,-157721,157744,0,1,-237937,-243216,,-66193,-0.89,-9.47,7477364,1891509,-229192
1492349,2119780647,12/31/12,64,SRL,22,12/31/99,2012,0,2133702,3000,2440291,2086632,1486,4582641,809013,,0,90797,1329492,276265,0,0,1304120,0,2718184,276265,3156637,3070638,85999,500005,-67513,70897,0,8033,26519,6200,,157186,1.88,0.77,-277893,-1327689,77387
4143986,9633721007,12/31/12,58,SRL,68,12/31/99,2012,2181,0,4800,5596112,699701,92018,5603093,75211,,0,0,4039016,0,0,0,7341,117374,4767611,693834,446701,222899,223802,224168,-204538,204545,0,-15589,3675,-3532,,224168,3.99,-4.7,828501,68230,-3166
4143094,9626090014,12/31/12,1,SRL,41,12/31/99,2012,0,57696,0,2670576,259869,20707,2729268,43860,,0,0,25,0,0,0,2322,0,4039,2680997,80616,109804,-29188,-27267,-2,3,0,-756,-29946,-29946,,-27275,-1.07,-68.28,2666537,-13836,-28033
4143419,9628941008,12/31/12,58,SRL,52,12/31/99,2012,0,146955,51032,2368366,2238342,130024,2593625,395675,,0,12245,166,0,133964,0,1922806,0,2185705,0,4146199,3920768,225431,569644,-7539,9542,0,-2170,215722,129000,-3.56,291055,8.69,32.6,182661,197688,194624
4143495,9629600017,12/31/12,1,SRL,62,12/31/99,2012,1025818,41617,10933,2983793,2817242,166551,4081873,332946,,40734,176763,1238360,56205,0,0,611993,0,3301318,56205,6049189,5862967,186222,4389760,-136013,134221,0,120834,171043,46334,-2.33,724361,4.56,13.92,-317525,-745422,584473
4142096,9611361008,12/31/12,58,SRL,41,12/31/99,2012,200137,0,0,1879013,227055,10623,2079150,99250,,0,0,192144,701470,0,0,3807,0,728430,1251470,208156,208422,-266,454,-37,37,0,74,-229,-2450,,454,-0.01,-2.47,1150583,-100887,-1730
4140509,9601200158,12/31/12,15,SRU,68,12/31/99,2012,1062394,18000000,0,996564,187668,808896,20058958,5467252,,2040032,0,0,12398656,0,0,106858,0,135494,12416180,1351442,514181,837261,1071371,-505810,507236,0,0,331451,109060,,1071371,4.17,1.99,861070,-13595142,343170
1492296,2119730832,12/31/12,83,SRL,45,12/31/99,2012,147830,191180,0,1779199,268917,133680,2122236,610370,,0,113626,62,0,1196473,19735,100325,0,1378505,19735,5131129,5076494,54635,499078,-45109,45329,0,7639,17165,-1740,,154991,2.57,-0.29,400694,271360,98616
1491983,2119390363,12/31/12,36,SRL,46,12/31/99,2012,6017,3529121,1779,1769705,1192802,183504,5316893,1937322,,766060,10429,0,0,0,0,633998,0,662131,1925038,2790843,2665101,125742,443017,189,100,0,-65056,60875,27612,,232867,2.36,1.43,1107574,-1599595,134737
1492087,2119570303,12/31/12,30,SRL,41,12/31/99,2012,5521,2321282,0,475913,98521,8305,2804212,255828,,0,0,642366,1286150,0,0,88555,0,775276,1772239,111105,61344,49761,83690,-43741,43750,0,-492,5528,-6205,,83690,1.77,-2.43,-299363,-2070975,27724
4141522,9607210011,12/31/12,1,SRU,68,12/31/99,2012,0,1770452,0,74814,13576,61238,2303848,284863,,2612,0,0,0,0,0,53208,0,1993884,0,860797,659467,201330,277503,-141337,141404,0,-4437,55556,-14848,,274891,8.74,-5.21,-1919070,-1485589,58713
4140759,9602731003,12/31/12,58,SRL,41,12/31/99,2012,2200,1970006,0,3306615,728896,86157,5293338,10000,,0,0,0,2180000,0,0,407338,0,3102338,2180000,2491562,2434188,57374,57374,-57261,57488,0,-113,0,0,,57374,1.08,0,204277,-1962206,0
4140598,9601910012,12/31/12,1,SRL,68,12/31/99,2012,0,0,0,1940046,42226,54854,1940046,26462,,0,0,0,421223,0,0,236497,0,1491750,421223,647667,632814,14853,14853,-12877,12886,0,1057,3033,918,,14853,0.77,3.47,448296,26462,918
1492254,2119670988,12/31/12,17,SRL,25,12/31/99,2012,213887,2488821,0,827199,519257,456,3546376,640451,,0,93519,1009467,863633,0,0,306462,0,1925317,863633,1327997,1237714,90283,602418,-67688,67688,0,7386,29981,21696,,270669,2.55,3.39,-1098118,-2062257,202082
4144497,9638240011,12/31/12,16,SRU,68,12/31/99,2012,2744,0,0,2741199,503059,1073,2744134,644413,,0,0,,,,,,,2072221,27500,89,10278,-10189,-8912,-92373,92373,0,88204,-14358,-14448,,-8912,-0.37,-2.24,668978,641669,-13171
4143568,9630200153,12/31/12,15,SRU,73,12/31/99,2012,37772,62953,49861,68301011,68292067,8944,68668281,2075135,,401923,471172,0,0,0,0,64571657,0,65507869,0,12204927,11745291,459636,5356046,7132,10249,0,208812,675580,435674,,544597,0.67,20.99,2793142,1924549,520635
4142373,9613991000,12/31/12,58,SRL,41,12/31/99,2012,0,410,4019729,43311998,1648694,18000,47347622,82600,,0,0,198,31750000,0,0,1460641,0,15515022,31750000,890734,68626,822108,822272,-697542,827616,0,-7123,117443,72600,,822272,1.74,87.89,27796976,-3937539,72764
1492570,2119950414,12/31/12,41,SRL,41,12/31/99,2012,15937,27444,2995,2620137,281658,2329,2673457,355216,,28532,9007,406939,1159091,0,0,181561,0,1073014,1184531,2109843,2028184,81659,196984,-58630,59244,0,-1,23028,3864,,94090,3.05,1.09,1547123,308840,16295
4141213,9605630012,12/31/12,1,SRL,41,12/31/99,2012,0,0,0,3838137,164011,2056,3838137,118511,,0,0,89145,1937700,586719,869297,206852,0,912629,2806997,3573772,3498841,74931,98609,-66263,66270,0,-157,8511,8511,91.08,75034,1.95,7.18,2925508,118511,8614
4143328,9628200157,12/31/12,15,SRL,77,12/31/99,2012,140016,363640,0,45329109,45061287,267822,45841061,22090199,,8188564,320624,0,0,0,0,8758392,0,15241674,0,72052545,61155534,10897011,15459901,535029,66420,0,0,11432040,8136959,,11345386,23.77,36.84,30087435,21586543,8585334
4144105,9634791009,12/31/12,58,SRL,82,12/31/99,2012,1049608,0,0,2100438,2083633,16805,3150046,-19328,,0,0,,,,,,,740665,2428709,0,13445,-13445,-13445,-221,226,0,0,-13666,-13666,,-13445,-0.43,,1359773,,-13666
4143260,9627720155,12/31/12,108,SRU,43,12/31/99,2012,0,153861,2035,3208662,2814027,131612,3377802,558607,,12401,498637,362530,0,0,0,1044234,0,2278707,0,4826377,4782474,43903,1562453,-6212,7180,0,48204,85895,33367,,119564,1.3,5.97,929955,402711,109028
4142420,9614591007,12/31/12,58,SRL,70,12/31/99,2012,0,0,0,3074872,3068787,6085,3082372,40430,,0,0,0,0,0,0,3029591,0,3041942,0,930770,915537,15233,15233,-15,40,0,0,15218,10652,,15233,0.49,26.35,32930,40430,10652
4141672,9608210150,12/31/12,15,SRU,45,12/31/99,2012,0,1635738,0,287765,260645,27120,1923503,218287,,0,0,0,0,0,0,17866,0,1654016,0,233538,170213,63325,124726,23768,876,0,-347,86746,42681,,124726,3.29,19.55,-1366251,-1417451,104082
4145189,9643240154,12/31/12,19,SRU,70,12/31/99,2012,14283,2971273,7751019,195686,185522,10164,10932421,3406289,,0,0,262159,1917517,0,0,1857,0,308497,7217517,210494,78772,131722,148955,-59431,59591,-120000,213,-47496,-86288,,148955,1.2,-2.53,-112811,-7330286,-69055
4141861,9609671004,12/31/12,58,SRL,92,12/31/99,2012,456192,290459,2336510,489709,327885,114804,3607599,814353,,52629,76709,28815,0,0,0,303407,0,793050,1862506,3053853,2604077,449776,1183250,-41386,41399,0,-55266,353124,192779,,647315,12.47,23.67,-303341,-2268808,390318
4145175,9643170153,12/31/12,15,SRL,68,12/31/99,2012,1038924,19165597,828,970129,904880,65249,22068063,18344762,,0,3975,148958,105262,0,0,276702,0,981504,2366142,2257520,1859911,397609,892456,-34824,40362,0,-2990,359795,171773,,820381,1.8,0.94,-11375,-1860587,594545
4144174,9635181002,12/31/12,58,SRL,63,12/31/99,2012,150671,42085,18000,1911362,1907706,3656,2177981,225489,,0,88983,,,,,,,1783961,3032,1024313,1011487,12826,577242,-2285,2291,0,172,10713,10713,,35707,0.59,4.75,127401,14733,33594
1492395,2119840037,12/31/12,3,SPA,70,12/31/99,2012,4891,0,4018389,2771,1928,843,4026051,3266690,,0,0,0,0,0,0,4295,0,758531,830,0,6608,-6608,-5385,174834,32,0,0,168226,168226,,-5385,-0.16,5.15,-755760,-756590,169449
4142490,9615950152,12/31/12,15,SRU,28,12/31/99,2012,18343,148187,65786,7359686,6737310,678,7600505,4167331,,1205,509846,0,0,0,0,456373,0,2823383,0,15948074,14494761,1453313,3838042,1185,643,0,-93177,1361321,882319,131.35,1556116,19.12,21.17,4536303,3935015,985122
1492224,2119640460,12/31/12,46,SRL,47,12/31/99,2012,43201,1364166,0,1693651,762678,408,3101018,103265,,0,175605,173861,562496,73662,0,858363,0,1762785,1059363,2194920,2111596,83324,576566,-38327,38327,0,-1,44996,5886,,163630,2.69,5.7,-69134,-1304102,86192
1492433,2119860365,12/31/12,36,SRL,45,12/31/99,2012,328,735968,54302,3258759,2362278,37660,4059630,2578369,,0,149813,,,,,,,1217023,75844,5526946,5190073,336873,978459,-17752,23076,0,30588,349709,227700,,404280,8.3,8.83,2041736,1787771,295107
4140355,9600030010,12/31/12,1,SRL,68,12/31/99,2012,0,491,88673,2004876,242927,467,2094108,9924,,0,0,311282,900000,0,0,27803,0,366097,1718087,308976,313841,-4865,35533,-34711,34717,0,3749,-35827,-40256,,35439,-0.23,,1638779,-79240,48
4140993,9604350018,12/31/12,1,SRU,77,12/31/99,2012,87342,187481,0,5010507,4907996,89329,5300126,68205,,0,37074,0,0,0,0,2094483,0,5133730,0,5904435,5805010,99425,1337653,-72035,70831,480,0,27870,-12028,,410689,1.88,-17.64,-123223,-206618,299236
1492247,2119670871,12/31/12,87,SRL,23,12/31/99,2012,4740,127862,4079,2420477,2097208,95288,4064747,425780,,32695,369410,0,595212,0,118722,875516,0,2248265,988597,2929059,2958553,-29494,445964,-99036,99236,0,17586,-110944,-101573,,35984,-0.73,-23.86,172212,289099,-36095
4144291,9636570153,12/31/12,108,SRU,68,12/31/99,2012,53344,6221900,0,315865,164991,150874,6594923,6322621,,0,0,265361,0,0,0,1667,0,267028,0,261062,250172,10890,194131,-4604,4605,0,0,6286,-7173,9.19,194131,0.17,-0.11,48837,47377,176068
1491889,2119320303,12/31/12,30,SRL,68,12/31/99,2012,17710,3563907,337401,326932,206776,120156,4259817,2572254,,1286493,0,0,0,0,0,0,0,299548,0,1713249,1559773,153476,325252,-5449,13461,0,1667636,1815663,1228666,0,182656,3.6,47.77,27384,-1346764,1257846
1492788,2120110164,12/31/12,16,SRL,68,12/31/99,2012,5136,1699356,1185,450167,404649,11386,2158808,1055454,,153049,1723,300622,416795,0,0,181669,0,525751,416795,1182171,1066650,115521,224769,-26782,26813,0,-1225,87514,47224,,193808,5.35,4.47,-75584,-650223,125511
1492308,2119741201,12/31/12,37,SRL,41,12/31/99,2012,1125,650,1035,7851236,142619,104,7857028,4153,,0,4969,6820458,0,0,0,316279,0,7831008,0,1517249,1497687,19562,45143,-224433,224496,0,1,-204870,-207504,,20885,0.25,,20228,1343,-206181
4141342,9606300151,12/31/12,15,SPA,28,12/31/99,2012,512237,115780,2329,3947721,2292837,24186,4628591,402084,,0,570724,616943,1904394,0,0,618611,0,1745845,1904394,4178360,4091057,87303,1879349,-99169,105517,0,61240,49374,11208,,350367,1.89,2.79,2201876,-228262,274272
4144801,9640230018,12/31/12,69,SRU,29,12/31/99,2012,988853,7618073,2825092,34734430,28398397,259439,46300698,5094512,,635109,1661548,6971000,3339873,0,0,7339090,0,35464024,3339873,29778253,27623134,2155119,13411069,-592515,643235,0,-46239,1516365,48317,,3123419,4.65,0.95,-729594,-6337506,1016617
4142739,9620850157,12/31/12,108,SRL,46,12/31/99,2012,72435,3904041,0,117475,13534,103941,4101992,3885357,,56529,0,,,,,,,23484,79388,309969,204827,105142,133067,-323,340,0,11019,115838,43784,,133067,2.56,1.13,93991,-91119,71709
4140703,9602461007,12/31/12,58,SRL,41,12/31/99,2012,0,61963,0,5301002,398687,1190,5362965,37667,,0,6255,2977759,0,0,0,352958,0,5319043,0,1633480,1391055,242425,393656,-177428,177431,0,278,65275,28131,,261700,4.52,74.68,-18041,-24296,47406
4141723,9608641008,12/31/12,58,SRU,41,12/31/99,2012,0,0,0,4682305,738959,77497,4682305,22575,,0,0,721166,0,3659859,0,268574,0,4659730,0,136213,9871,126342,126945,-114806,114807,0,-1640,9896,476,,126945,2.7,2.11,22575,22575,1079
1492106,2119590046,12/31/12,4,SPA,10,12/31/99,2012,602682,18303231,490765,15699894,14369448,332356,35225419,8250361,,5068,361573,7854542,11526461,0,0,6486553,0,14814408,11526461,68388097,67688744,699353,4742939,-591386,592407,0,163351,271318,148043,39.96,2471552,1.99,1.79,885486,-11146317,1920242
